NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,PORT OF DEPARTURE,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,Final Qty,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
4733,12-01-2021,10063010,"Rice, parboiled",CHENNAI TRADING & SUPERMART PTE.LTD.,.,Singapore,Singapore,.,.,.,.,SAFA EXIM,CHENNAI SEA (INMAA1),", , , ,",India,1300.00,0.00,USD,0.00,,0.00,,5000.00,5000.00,KGS,PONNI RICE - 10KG,0.00,,,,,,Singapore,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
4734,12-01-2021,10063010,"Rice, parboiled",CHENNAI TRADING & SUPERMART PTE.LTD.,.,Singapore,Singapore,.,.,.,.,SAFA EXIM,CHENNAI SEA (INMAA1),", , , ,",India,2600.00,0.00,USD,0.00,,0.00,,10000.00,10000.00,KGS,PONNI RICE - 25KG,0.00,,,,,,Singapore,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
4735,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SURIYA TRADING ENTERPRISES (S) PTE.,.,Singapore,Singapore,.,.,.,.,PRAVASI IMPEX,CHENNAI SEA (INMAA1),"NO.25, SUNKENAHALLI, BULL TEMPLEROAD, BANGALORE   ,KARNATAKA STATE ,560010 ,080-26607838 ,sham@pravasi.co.in",India,22785.00,0.00,USD,0.00,,0.00,,50.00,50.00,MTS,INDIAN PONNI PAR BOILED RICE -25 KGS (PA CKED IN PP BAGS),0.00,,,,,,Singapore,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
4736,12-01-2021,10063020,Basmati Rice,EVERGREEN (Z)LTD.,1557 Zanzibar Mlandege,Tanzania,Tanzania,.,.,.,https://www.evergreen-line.com,SHIV SHAKTI INTERNATIONAL,JATTIPUR ICD (INDWN6),"VILL. SAMLEHRI NEAR MITHAPUR   ,AMBALA CANTT./HARYANA ,134003 ,0171-6538002 ,ssrm2004export@yahoo.com",India,94898.00,0.00,USD,0.00,,0.00,,115.00,115.00,MTS,1121 SELLA BASMATI RICE PAC IN 5KG NON W OVEN BAG WITH PP INNER BAG PAC IN 40KG M ASTER PP BAG BRAND,0.00,,,,,,Zanzibar,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
4737,12-01-2021,10063010,"Rice, parboiled",NOVARO SUPPLY LLP.,.,Ukraine,Ukraine,.,.,.,.,EBRO INDIA PRIVATE LIMITED,SONEPAT ICD (INBDM6),"807, NEW DELHI HOUSE BARAKHAMBA ROAD, CONNAUGHT PLACE   ,NEW DELHI ,0 ,011-23753793 ,export@ebro.in",India,3075.00,0.00,USD,0.00,,0.00,,5000.00,5000.00,KGS,INDIAN SUGANDHA WHITE ( STEAMED ) MILLED,0.00,,,,,,Odessa,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
4738,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),AL TAYEB DISTRIBUTION,.,United Arab Emirates,United Arab Emirates,.,.,.,.,MANJILAS FOOD TECH PRIVATE LIMITED,COCHIN SEA (INCOK1),"TC-16/1382,  SASTHRI ROAD, NELLIKUNNU, ,THRISSUR,KERALA ,PIN-680005 ,0487 2420895 2440113 ,info@manjilas.com",India,15840.00,0.00,USD,0.00,,0.00,,24000.00,24000.00,KGS,5 KG PALAKKADAN MATTA RICE - LONG GRAIN,0.00,,,,,,Jebel Ali,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
4739,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MULTI BEBIDAS E ALIMENTACOES LDA.,.,Angola,Angola,.,.,.,.,KARAM FOOD GRAINS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),", , , ,",India,0.00,0.00,USD,0.00,,0.00,,0.00,0.00,KGS,NOTIFY 1 MULTI BEBIDAS E ALIMENTACOES LDA ENTRADA DEREITA DO CAMAMA  BAIRRO DO CALEMBA II MUNICIPIO,0.00,,,,,,Luanda,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
4740,12-01-2021,10063020,Basmati Rice,PUNJABI WORLD(MURPHY SINGH ANEJA),.,Australia,Australia,.,.,.,.,AMAR SINGH CHAWALWALA,ICD CONCOR DHANDARI KALAN LUDHIANA (INLDH6),"OUTSIDE CHATIWIND GATE,   ,AMRITSAR ,PIN-143001 ,2482121,2482122 ,arvinder@del2.vsnl.net.in",India,3770.16,0.00,USD,0.00,,0.00,,3.00,3.00,MTS,LAL QILLA WHITE LINE BASMATI RICE A.P.I  RCAC NO: 307692 VALIDITY DATE: 25-02-20 21,0.00,,,,,,Melbourne,ICD CONCOR DHANDARI KALAN LUDHIANA (INLDH6),,,0.00,,,,,,,,,0,0
4741,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),RUDRA GROUP MERCHANT PTYLTD.,.,Australia,Australia,.,.,.,.,DEV EXXPORTS,MUNDRA SEA (INMUN1),"PLOT NO 103 GIDC VASNA,BORSAD   ,BORSAD,GUJARAT ,PIN-388540 ,919925026729 ,bhavik26586@gmail.com",India,984.10,0.00,USD,0.00,,0.00,,65.00,65.00,NOS,NON BASMATI RICE 5 KG X 4,0.00,,,,,,Fremantle,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4742,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),GHANNASHAM BHIDE,.,Canada,CA - Canada,.,.,.,.,MOHINI FINE FOODS PVT. LTD.,NHAVA SHEVA SEA (INNSA1),"C-11, VILE PARLE PRARTHANA C.H.S.PRARTHANA SAMAJ ROAD,VILE PARLE (E)   ,MUMBAI, MAHARASHTRA. ,400057 ,6964301 fax no. 6113430 ,mohinifoods@hotmail.com",India,25.08,0.00,USD,0.00,,0.00,,12.00,12.00,KGS,SUDHA Ambemohar Rice,0.00,,,,,,Vancouver,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
4743,12-01-2021,10063020,Basmati Rice,DELICES DE LA FORET/VALLI,,Canada,Canada,,,,,OM SHREE INTERNATIONAL PRIVATE LIMITED,MUNDRA SEA (INMUN1),"115,NEW INDIA INDUSTRIAL ESTATE,PLOT NO.33,OFF.MAHAKALI CAVES RD   ,ANDHERI(E)     ,MAHARASHTRA ,400093 ,2687 4851/65 fax:2687 4855 ,omshreeint@eth.net",India,17878.25,0.00,USD,0.00,,0.00,,25.00,25.00,MTS,CEREALS RICE OM 737 SELLA CREAMY SORTEX BASMATI RICE (25.00?KGS?X?1? BAGS?=?25.0 0 KGS?PER?NON-WOVEN,0.00,,,,,,Montreal,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4744,12-01-2021,10063020,Basmati Rice,CALEYE CORP.,"8 GLEN WATFORD DRIVE,UNIT M10-109, SCARBOROUGH ON M1S 2C1, CANADA",Canada,CANADA,,,.,.,M.R. OVERSEAS PVT. LTD.,SONEPAT ICD (INBDM6),"204, WASON CHAMBER,B-9, MODEL TOWN-II,   ,DELHI          , ,110009 , ,basmatirice@mroverseasindia.com",India,38941.98,0.00,USD,0.00,,0.00,,42.00,42.00,MTS,40 BAGS OF INDIAN PUSA AGED RAW RICE PAC KED IN 1050 KGS TOTE BAGS,0.00,,,,,,Toronto,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
4745,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DF DELIGHT FOODS EUROPE GMBH,.,Germany,Germany,.,.,.,http://dailydelight.ie,UNITED AGRO FOODS,COCHIN SEA (INCOK1),", , , ,",India,234.00,0.00,USD,0.00,,0.00,,300.00,300.00,KGS,PONNI RICE BOILED,0.00,,,,,,Rotterdam,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
4746,12-01-2021,10063020,Basmati Rice,VEYSELOGLU LLC.(0700159551) NIZAMI,.,Georgia,Georgia,.,.,.,.,VINOD RICE MILL PRIVATE LIMITED,JATTIPUR ICD (INDWN6),"21/18-19,20, SANOTH ROAD,HOLAMBIáKALAN   ,DELHIá ,110082 ,01127700539 ,gopalkgupta2003@yahoo.com",India,61912.88,0.00,USD,0.00,,0.00,,99.50,99.50,MTS,MOHOBBAT BRAND INDIAN BASMATI SELLA RICE 3980 BAGS PKD IN 25 KG NON WOVEN BAGS W ITH INNER,0.00,,,,,,Poti,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
4747,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),PRAGATI INTERNATIONAL LTD.,NO T5 REGIMANUEL ESTATE MANET VILLE SPINTEX ROAD  - ACCRA,Ghana,GH - Ghana,.,.,.,.,PJS OVERSEAS LIMITED,MUNDRA SEA (INMUN1),", , ,47421100 ,manoj@pjsoverseas.com",India,94663.14,0.00,USD,0.00,,0.00,,286.00,286.00,MTS,INDIAN LONG GRAIN WHITE RICE [ NON BASMA TI ] PACKED IN 25KGS IN PP BAGS ( OTHER DETAILS AS PER INVO,0.00,,,,,,Tema,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4748,12-01-2021,10063010,"Rice, parboiled",BRAR GROUPLTD.,.,Hong Kong,Hong Kong,.,.,.,.,SRESTA NATURAL BIOPRODUCTS PVT LTD,HYDERABAD ICD (INSNF6),"203 PAVANI ANNEXE, ROADNO.2BANJARA HILLS   ,HYDERABAD.A.P. ,500034 ,27893028 ,info@sresta.com",India,220.50,0.00,USD,0.00,,0.00,,0.14,0.14,MTS,ORGANIC SONAMASURI RAW RICE HANDPOUNDED,0.00,,,,,,Hong Kong,HYDERABAD ICD (INSNF6),,,0.00,,,,,,,,,0,0
4749,12-01-2021,10063020,Basmati Rice,GHAZA FARAVAR PENGUIN,.,Iran,Iran,.,.,.,.,"SHIV SHAKTI INTER GLOBE EXPORTS PVT, LTD",MUNDRA SEA (INMUN1),"578/11 LINK ROAD TARAORI   ,KARNAL /HARYANA ,0 ,01745-242152 ,",India,453096.00,0.00,USD,0.00,,0.00,,720.00,720.00,MTS,INDIAN BEST LONG GRAIN 1121 RICE  PKD IN 10KG NET IN INNER PP BAGS WITH NON WOVE N FABRIC BAG AND SU,0.00,,,,,,Bandar Abbas,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4750,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ARTIN FARABAR ARARAT CO,.,Iran,Iran,.,.,.,,ITREAT GROCERS LLP,NHAVA SHEVA SEA (INNSA1),"1ST FLOOR, D BLOCK 276, SITARAM,SA  DAN, SHAMALDAS GANDHI MARG, ,OPP PARSI DAIRY,MAHARASHTRA ,PIN-400002 ,918879002001 ,raghav.itreat@gmail.com",India,19552.00,0.00,USD,0.00,,0.00,,52.00,52.00,MTS,IR-64 LONG GRAIN INDIAN WHITE RICE 5% BR,0.00,,,,,,Bandar Abbas,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
4751,12-01-2021,10063020,Basmati Rice,ALTAWAF GENERAL TRADING CO,.,Kuwait,KW - Kuwait,.,.,.,.,JINDAL INDUSTRIES,MUNDRA SEA (INMUN1),"SIRSA ROAD,   ,FATEHABAD/HARYANA / ,125050 ,01667223613 ,lordnaresh@sify.com",India,19811.13,0.00,USD,0.00,,0.00,,23.56,23.56,MTS,INDIAN 1401 STEAM BASMATI RICE PACKED IN 38 KG PP BAG COVER WITH NON WOVEN BAG & OUTER,0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4752,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MAYFLOWER RESTAURANT CO,.,Kuwait,Kuwait,.,.,.,https://mayflowerwp.com,MOTHERS RICE MILL,COCHIN SEA (INCOK1),"INDUSTRIAL DEVELOPMENT AREA  ANGAMALY SOUTH ,ERNAKULAM DISTRICT, KERALA ,PIN-683573 ,2452511/2453304 ,",India,4654.20,0.00,USD,0.00,,0.00,,9.12,9.12,MTS,228 BAGS MOTHERS BRAND PALAKKADAN MATTA VADI RICE (8NOS X 5KG),0.00,,,,,,Shuwaikh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
4753,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MAYFLOWER RESTAURANT CO,.,Kuwait,Kuwait,.,.,.,https://mayflowerwp.com,MOTHERS RICE MILL,COCHIN SEA (INCOK1),"INDUSTRIAL DEVELOPMENT AREA  ANGAMALY SOUTH ,ERNAKULAM DISTRICT, KERALA ,PIN-683573 ,2452511/2453304 ,",India,1013.18,0.00,USD,0.00,,0.00,,2.00,2.00,MTS,50 BAGS MOTHERS PALAKKADAN MATTA VADI RI CE (4NOS X 10KG),0.00,,,,,,Shuwaikh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
4754,12-01-2021,10063020,Basmati Rice,THE KUWAIT INDO TRADING COLTD.,.,Kuwait,Kuwait,.,.,.,https://kuwaitindo.com,AMAR SINGH CHAWALWALA,MUNDRA SEA (INMUN1),"OUTSIDE CHATIWIND GATE,   ,AMRITSAR ,PIN-143001 ,2482121,2482122 ,arvinder@del2.vsnl.net.in",India,2896.00,0.00,USD,0.00,,0.00,,3.20,3.20,MTS,AL WAZZAN SELLA XL BRAND BASMATI RICE:-8,0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4755,12-01-2021,10063000,"Arroz semibranqueado ou branqueado, mesmo polido ou glaceado (brunido*)",ISAI COMERCIAL,.,Mozambique,MZ - Mozambique,.,.,.,.,RUBY OVERSEAS IMPORT & EXPORT,,,India,6442702.50,7731243.00,MZN,260000.00,KG,260.70,KG,260000.00,260260.70,KG,,0.00,,CFR,,,,"TIMAR - NACALA, TERMINAL INTERNACIONAL MARITIMA, NAMPULA",,,,0.00,,,India,,,,,,0,0
4756,12-01-2021,10063020,Basmati Rice,ANSHUL TRADING FZCO.,.,Netherlands,Netherlands,.,.,.,.,ANSHUL TRADING COMPANY,MUNDRA SEA (INMUN1),"J-1-17, KRISHI MANDI, MANDORE ROAD   ,JODHPUR ,PIN-342007 , ,",India,4930.00,0.00,USD,0.00,,0.00,,5.00,5.00,MTS,1121 STEAM BASMATI ANNAM STEAM RICE 05 K G (05X4) 250 BAG,0.00,,,,,,Rotterdam,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4757,12-01-2021,10063020,Basmati Rice,UNIDEX B.V.,ARNOUDSTRAAT 14. 2182 DZ HILLEGOM THE NETHERLANDS VAT NL809611363B01 CTC ROLAND JANS PHONE + 31 (0) 252 42 12 90,Netherlands,Netherlands,.,.,purchase@unidexholland.com,https://www.unidexholland.com,AMDD FOODS PRIVATE LIMITED,CHAWAPAYAL ICD (INCPR6),"KHSRA NO.45/24/1(3-8),46/24/2(4-12) VILL. BALA CHACK, PANDORI RAN SINGH   ,TARAN ,0 ,0183-5008533 ,amdd@ddi.in,narinderk@ddi.in",India,2490.00,0.00,USD,0.00,,0.00,,3000.00,3000.00,KGS,INDIAN  BASMATI  PREMIUM    RICE  PACKIN G  05 X 02 KGS INNER PP AND OUTER M/CTN APEDA NO 307768 V.D,0.00,,,,,,Rotterdam,CHAWAPAYAL ICD (INCPR6),,,0.00,,,,,,,,,0,0
4758,12-01-2021,10063020,Basmati Rice,UNIDEX B.V.,ARNOUDSTRAAT 14. 2182 DZ HILLEGOM THE NETHERLANDS VAT NL809611363B01 CTC ROLAND JANS PHONE + 31 (0) 252 42 12 90,Netherlands,Netherlands,.,.,purchase@unidexholland.com,https://www.unidexholland.com,AMDD FOODS PRIVATE LIMITED,CHAWAPAYAL ICD (INCPR6),"KHSRA NO.45/24/1(3-8),46/24/2(4-12) VILL. BALA CHACK, PANDORI RAN SINGH   ,TARAN ,0 ,0183-5008533 ,amdd@ddi.in,narinderk@ddi.in",India,15994.10,0.00,USD,0.00,,0.00,,19270.00,19270.00,KGS,INDIAN  BASMATI  PREMIUM    RICE  PACKIN G  10 X 01 KGS INNER PP AND OUTER M/CTN APEDA NO 307768 V.D,0.00,,,,,,Rotterdam,CHAWAPAYAL ICD (INCPR6),,,0.00,,,,,,,,,0,0
4759,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),KAMALA OVERSEASLTD.,.,New Zealand,New Zealand,.,.,.,.,RAMDEV FOOD PRODUCTS PVT. LTD.,MUNDRA SEA (INMUN1),"SPICE WORLD SARKHEJ BAVLA H.W.CHANGODAR   ,DIST: AHMEDABAD GUJARAT ,382213 ,02717- 304200 ,RAMDEV@RAMDEVFOOD.COM",India,307.20,0.00,USD,0.00,,0.00,,20.00,20.00,PCS,GUJARAT AND JEERASAR RICE,0.00,,,,,,Auckland,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4760,12-01-2021,10063020,Basmati Rice,LLCNWT LTD LIABILITY CO,.,Russian Federation,Russian Federation,.,.,.,.,MEHAK INTERNATIONAL INC.,JATTIPUR ICD (INDWN6),", , , ,",India,7571.19,0.00,USD,0.00,,0.00,,11.00,11.00,MTS,1121 BASMATI SELLA RICE (5KG*4 )NON WOVE N BAG WITH INNER 20 KG MASTER BAG WITH O NE HOLOGRAM,0.00,,,,,,St Petersburg (Ex Le,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
4761,12-01-2021,10063020,Basmati Rice,LLCNWT LTD LIABILITY CO,.,Russian Federation,Russian Federation,.,.,.,.,MEHAK INTERNATIONAL INC.,JATTIPUR ICD (INDWN6),", , , ,",India,4346.34,0.00,USD,0.00,,0.00,,6.00,6.00,MTS,1121 BASMATI SELLA RICE (2KG*10) PILLOW BAG IN 20KG PP MASTER BAG WITH TWO HOLOG RAM,0.00,,,,,,St Petersburg (Ex Le,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
4762,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ZAKIA ABDULRAHMAN SAFIRUDDIN TRADING,.,Saudi Arabia,Saudi Arabia,.,.,.,.,MAHAVIR RICE MILLS,MUNDRA SEA (INMUN1),"LINK ROAD,   ,TARAORI ,132116 ,01745-42173 ,",India,75000.00,0.00,USD,0.00,,0.00,,120.00,120.00,MTS,"INDIAN SELA RICE, LONG GRAIN,3000 BAGS P",0.00,,,,,,Jeddah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4763,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ZAKIA ABDULRAHMAN SAFIRUDDIN TRADING,.,Saudi Arabia,Saudi Arabia,.,.,.,.,MAHAVIR RICE MILLS,MUNDRA SEA (INMUN1),"LINK ROAD,   ,TARAORI ,132116 ,01745-42173 ,",India,76200.00,0.00,USD,0.00,,0.00,,120.00,120.00,MTS,"INDIAN SELA RICE, LONG GRAIN,3000 BAGS P",0.00,,,,,,Jeddah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4764,12-01-2021,10063020,Basmati Rice,RICE HOUSE TRADING CO,.,Saudi Arabia,Saudi Arabia,.,.,.,.,R.T .OVERSEAS,MUNDRA SEA (INMUN1),"LINK ROAD TARAORI null   ,KARNAL /HARYANA ,0 ,01745242131 ,RTOVERSEAS1980GMAIL.COM",India,122428.40,0.00,USD,0.00,,0.00,,152.00,152.00,MTS,INDIAN BASMATI SELLA RICE PACKING: 3800 BAGS PACKED IN 1X40KG= 40KG IN NEW DOUBL E BROWN JUTE GUNNY,0.00,,,,,,Dammam,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4765,12-01-2021,10063010,"Rice, parboiled",CHENNAI TRADING & SUPERMART PTE.LTD.,.,Singapore,Singapore,.,.,.,.,SAFA EXIM,CHENNAI SEA (INMAA1),", , , ,",India,145.00,0.00,USD,0.00,,0.00,,500.00,500.00,KGS,IDLY RICE - 5KG X 4,0.00,,,,,,Singapore,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
4766,12-01-2021,10063010,"Rice, parboiled",MAMADOU,.,Togo,TG - Togo,.,.,.,.,K P R RICE MILLS,VIZAG SEA (INVTZ1),"D.NO.1-51/1, KOMARIPALEM  BICCAVOLE MANDAL ,E.G.DIST./ A.P. ,PIN-533346 ,08857-234364,235364 ,ricemill@kprgroup.in",India,94775.20,0.00,USD,0.00,,0.00,,260.00,260.00,MTS,INDIAN LONG GRAIN PARBOILED (NON BASMATI )PACKING IN NEW SINGLE WOVEN POLYPROPYLE NE BAGS  OF 50 KG,0.00,,,,,,Lome,VIZAG SEA (INVTZ1),,,0.00,,,,,,,,,0,0
4767,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),LLC AI,.,Ukraine,Ukraine,.,.,.,.,SAFE AGRITRADE PRIVATE LIMITED,KOLKATA SEA (INCCU1),"17, CROOKED LANE,   ,KOLKATA,W.B. ,PIN-700069 ,03322436423 ,ritum@safed.in",India,50907.48,0.00,USD,0.00,,0.00,,156.00,156.00,MTS,LONG GRAIN WHITE RICE DETAILS AS PER INV OICE WE INTEND TO CLAIM REWARD UNDER ROD TEP.E-SEAL.,0.00,,,,,,Odessa,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
4768,12-01-2021,10063010,"Rice, parboiled",NOVARO SUPPLY LLP.,.,Ukraine,Ukraine,.,.,.,.,EBRO INDIA PRIVATE LIMITED,SONEPAT ICD (INBDM6),"807, NEW DELHI HOUSE BARAKHAMBA ROAD, CONNAUGHT PLACE   ,NEW DELHI ,0 ,011-23753793 ,export@ebro.in",India,3875.00,0.00,USD,0.00,,0.00,,5000.00,5000.00,KGS,INDIAN SUGANDHA CREAMY PARBOILED MILLED,0.00,,,,,,Odessa,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
4769,12-01-2021,10063010,"Rice, parboiled",NOVARO SUPPLY LLP.,.,Ukraine,Ukraine,.,.,.,.,EBRO INDIA PRIVATE LIMITED,SONEPAT ICD (INBDM6),"807, NEW DELHI HOUSE BARAKHAMBA ROAD, CONNAUGHT PLACE   ,NEW DELHI ,0 ,011-23753793 ,export@ebro.in",India,4865.00,0.00,USD,0.00,,0.00,,7000.00,7000.00,KGS,INDIAN SUGANDHA WHITE ( STEAMED ) MILLED,0.00,,,,,,Odessa,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
4770,12-01-2021,10063000000,"Semi milled or wholly milled rice, whether or not polished or glazed",HASHI ENERGY A/C MONUSCO UNITED,NATIONS AVENUE DES ORCHIDEES NO.2 QUARTIER LES VOLCANS BUKAVU NORTH KIVU DR CONGO,Uganda,UG - Uganda,.,.,.,.,M/S SHREE KRISHNA RICE AND GENERAL MILLS NEAR DEVIWALA WATERWORKS MOGA ROAD KOTKAPURA PUNJAB INDIA,,MILLS NEAR DEVIWALA WATERWORKS MOGA ROAD KOTKAPURA PUNJAB INDIA,India,0.00,4007759.00,UGX,1000.00,Kg.,1000.00,,1000.00,2000.00,Kilogram,"INDIAN RICE RICE,  5% BROKEN PARBOILED LONG RICE",0.00,,,,,,,,,,0.00,,,India,,,,,,0,0
4771,12-01-2021,10063000000,"Semi milled or wholly milled rice, whether or not polished or glazed",HASHI ENERGY A/C MONUSCO UNITED,NATIONS AVENUE DES ORCHIDEES NO.2 QUARTIER LES VOLCANS BUKAVU NORTH KIVU DR CONGO,Uganda,UG - Uganda,.,.,.,.,"M/S SHREE KRISHNA RICE AND GENERAL MILLS NEAR DEVIWALA WATERWORKS ,MOGA ROAD KOTKAPURA PUNJAB INDIA",," MILLS NEAR DEVIWALA WATERWORKS ,MOGA ROAD KOTKAPURA PUNJAB INDIA",India,0.00,8015519.00,UGX,2000.00,Kg.,2000.00,,2000.00,4000.00,Kilogram,"INDIAN RICE RICE,  5% BROKEN PARBOILED LONG RICE",0.00,,,,,,,,,,0.00,,,India,,,,,,0,0
4772,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SCOTTANDLUCKY LLC.,"24647 BETHANY WAY,, NOVI, MI 48375 US",United States,United States,.,.,.,.,NITHILAM FOODS PRIVATE LIMITED,TUTICORIN SEA (INTUT1),", , , ,",India,3450.00,0.00,USD,0.00,,0.00,,4994.00,4994.00,KGS,IDLY RICE BOILED RICE (2 BAGS X 9.08 KG),0.00,,,,,,Port Huron,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4773,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SCOTTANDLUCKY LLC.,"24647 BETHANY WAY,, NOVI, MI 48375 US",United States,United States,.,.,.,.,NITHILAM FOODS PRIVATE LIMITED,TUTICORIN SEA (INTUT1),", , , ,",India,3602.98,0.00,USD,0.00,,0.00,,4340.00,4340.00,KGS,PONNI BOILED RICE (2 BAGS X 9.08 KG) - 2,0.00,,,,,,Port Huron,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4774,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TAN LONG GROUP JOINT,.,Viet Nam,VN - Viet Nam,.,.,.,.,KAMLESH AGRO FOOD,MUNDRA SEA (INMUN1),", , , ,",India,69074.20,0.00,USD,0.00,,0.00,,260.00,260.00,MTS,100% BROKEN WHITE RAW RICE SILKY SORTEX 5200 BAGS PACKING IN SINGLE PP BAGS OF 5 0 KGS NET EACH,0.00,,,,,,cat Lai,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4775,12-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),LUCKY GBR GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,SAMSKRUTHI EXPORTERS,MUNDRA SEA (INMUN1),"MUNICIPAL NO.3-6-224-225, F.NO.501, SRIDEVI ESTATES, STREET NO.16, HIMAYATH NAGAR   ,HYDERABAD ,0 ,8008998787 ,kskr96@gmail.com",India,62811.45,0.00,USD,0.00,,0.00,,135.00,135.00,MTS,INDIAN NON BASMATI RICE (PACKED IN NEW P P/NON WOVEN BAGS) TOTAL 7500  BAGS / 18 KGS NET WT OF EACH,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4776,12-01-2021,10063010,"Rice, parboiled",NESTO HYPER MARKET LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://nestogroup.com,"SUBHLAXMI FOOD PRODUCTS,",CONCOR ICD/MIHAN (INKPK6),"PITRUCHHAYA NEAR JAISHREE CINEMA  GANJ WARD, ,GONDIA (M.S.) ,PIN-441601 ,07182237106 ,manishsublaxmi@gmail.com",India,9583.86,0.00,USD,0.00,,0.00,,26.00,26.00,MTS,INDIAN PARBOILED RICE 5% BROKEN SILKY SO RTEX (NON BASMATI) PACKED 20KG IN PP BAG S,0.00,,,,,,Jebel Ali,CONCOR ICD/MIHAN (INKPK6),,,0.00,,,,,,,,,0,0
