NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
3080,15-01-2019,10063020,Basmati Rice,SORIN TEJARAT MAYA CO,"TEHRAN, JANNAT ABAD,FIRST 16 METER STREET NO 2,BUILDING NO",Iran,Iran,.,.,.,https://maya-tradingco.com,LEKH RAJ NARINDER KUMAR,"RICE & GENERAL MILLSAMBALA JIND ROAD   ,KAITHAL, HARYANA ,136027 , ,",India,67116000.00,0.00,INR,0.00,,0.00,,840.00,MTS,LONG GRAIN 1121 BASMATI SELLA RICE 21000,0.00,,,,,,Chah-Bahar,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3081,15-01-2019,10063020,Basmati Rice,BASTAN TEJARAT KEYHAN,.,Iran,Iran,.,.,.,https://keyhantrade.com,SHREE JAGDAMBA AGRICO EXPORTS PVT. LTD,"ARIAN PURA ROAD,GHARAUNDA,   ,KARNAL  /HRY/ ,132103 ,252261 ,",India,76800000.00,0.00,INR,0.00,,0.00,,960.00,MTS,INDIAN 1121 BASMATI SELA RICE PACKED IN,0.00,,,,,,Chah-Bahar,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3082,15-01-2019,10063020,Basmati Rice,RISERIA VIGNOLA GIOVANNI S.P. A,.,Italy,Italy,.,.,.,http://www.risovignola.it,NATURE BIO-FOODS LTD,"A-21,FREEN PARK,AURBINDO MARG   ,NEW DELHI ,110016 , ,",India,57640.00,0.00,EUR,0.00,,0.00,,40.00,BAG,ORGANIC   BASMATI  BROWN     RICE  44MT 40 BAG  PKD IN  1X1100 KG  JUMBO   BAG,0.00,,,,,,Genoa,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
3083,15-01-2019,10063000,"Semi-milled or wholly milled rice, whether or not polished or glazed",VARUN DISTRIBUTORSLTD.,"P.O.BOX NO 9717080100 MOMBASA, KENYA",Kenya,Kenya,.,.,.,.,SCM AGROTECH ENTERPRISES PVT LTD,165 MADHYA PRADESH INDIA,India,2751645.60,0.00,KES,0.00,,0.00,,125000.00,kg,INDIAN LONG GRAIN WHITE RICE GRADE III PACKING IN 25kg PP BAG VARIETY NON BASMATI BRAND LION KING PART IDF,0.00,,,,,,AUT,,REGAL FREIGHTERS,99569 80100 MOMBASA,0.00,,,,,,,,,0,0
3084,15-01-2019,10063010,"Rice, parboiled",ABDULLA YOUSEF AL RADWAN GEN.TRDG,.,Kuwait,Kuwait,.,.,.,.,SUMI MERCANTILE COMPANY PRIVATE LIMITED,"39/5866/A, PANAMPILLY NAGAR  PARAMBITHARA CROSS ROAD ,KOCHI, ERNAKULAM, KERALA ,PIN-682036 ,0484-2380389, 2370899 / FAX 2370899 ,sumi@satyam.net.in",India,6276.90,0.00,USD,0.00,,0.00,,10290.00,KGS,10 KG DELUXE PONNI RICE,0.00,,,,,,Shuwaikh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3085,15-01-2019,1006301090,Other  In packing of 50 kg  Other,IMDELY ENTERPRISE,"Logan Town, Bushrod Island, Montserrado, Monrovia",Liberia,LR - LIBERIA,.,.,.,.,,,India,180.00,200.70,USD,0.00,,0.00,,0.00,,,0.00,,,,,,,,,,0.00,,,,,,,,,0,0
3086,15-01-2019,10063020,Basmati Rice,DO - IT B.V.,.,Netherlands,Netherlands,.,.,.,.,NATURE BIO-FOODS LTD,"A-21,FREEN PARK,AURBINDO MARG   ,NEW DELHI ,110016 , ,",India,31000.00,0.00,EUR,0.00,,0.00,,20.00,BAG,ORGANIC TRADITIONAL BASMATI WHITE RICE 20MT/20 BAG 1X1000KG BB,0.00,,,,,,Rotterdam,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
3087,15-01-2019,10063010,"Rice, parboiled",OOO MISTRAL TRADING,.,Russian Federation,Russian Federation,.,.,.,.,AL GYAS EXPORTS PRIVATE LIMITED,"WORLD TRADE CENTRE,1704-,CENTRE - 1, CUFFE PARADE   ,MUMBAI,MAHARASHTRA ,400005 ,22151289,FAX NO. 3743310 ,age@vsnl.com",India,74025.00,0.00,USD,0.00,,0.00,,175.00,MTS,"INDIAN PARBOILED LONG GRAIN RICE,PACKED ",0.00,,,,,,Novorossiysk,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3088,15-01-2019,10063020,Basmati Rice,JAMJOOM GENERAL AGENCIES (AL KHOBAR,.,Saudi Arabia,SA - Saudi Arabia,.,.,.,.,SUN FOOD OVERSEAS,"KUTABPUR ROAD OPPOSITE HARINAGAR null   ,KAITHAL/HARYANA ,0 , ,",India,101660.00,0.00,USD,0.00,,0.00,,92.00,MTS,INDIAN SELLA BASMATI 1121 YELLOW RICE -,0.00,,,,,,DAMMAM,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3089,15-01-2019,10063020,Basmati Rice,JAMJOOM GENERAL AGENCIES (AL KHOBAR,.,Saudi Arabia,SA - Saudi Arabia,.,.,.,.,SUN FOOD OVERSEAS,"KUTABPUR ROAD OPPOSITE HARINAGAR null   ,KAITHAL/HARYANA ,0 , ,",India,25415.00,0.00,USD,0.00,,0.00,,23.00,MTS,INDIAN SELLA BASMATI 1121 YELLOW RICE -,0.00,,,,,,JEDDAH,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3090,15-01-2019,10063010,"Rice, parboiled",SALAH AL MUBAYAD TRDG EST,Al Anoud  Dammam  Eastern Region - East Region - Saudi Arabia ,Saudi Arabia,Saudi Arabia,+966 13 817 5969 ,+966 13 817 5764,,https://www.salahalmubayad.com,GAYATHRI EXIM RICE MILL," , , , ,",India,6050.00,0.00,USD,0.00,,0.00,,10.00,MTS,PALAKKADAN MATTA RICE - 1000 BAGS OF X 1,0.00,,,,,,DAMMAM,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3091,15-01-2019,10063010,"Rice, parboiled",SALAH AL MUBAYAD TRDG EST,Al Anoud  Dammam  Eastern Region - East Region - Saudi Arabia ,Saudi Arabia,Saudi Arabia,+966 13 817 5969 ,+966 13 817 5764,,https://www.salahalmubayad.com,SUMI MERCANTILE COMPANY PRIVATE LIMITED,"39/5866/A, PANAMPILLY NAGAR  PARAMBITHARA CROSS ROAD ,KOCHI, ERNAKULAM, KERALA ,PIN-682036 ,0484-2380389, 2370899 / FAX 2370899 ,sumi@satyam.net.in",India,13125.00,0.00,USD,0.00,,0.00,,25000.00,KGS,10 KG MATTA RICE,0.00,,,,,,DAMMAM,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3092,15-01-2019,10063010,"Rice, parboiled",SALAH AL MUBAYAD TRDG EST,Al Anoud  Dammam  Eastern Region - East Region - Saudi Arabia ,Saudi Arabia,Saudi Arabia,+966 13 817 5969 ,+966 13 817 5764,,https://www.salahalmubayad.com,GAYATHRI EXIM RICE MILL," , , , ,",India,7130.00,0.00,USD,0.00,,0.00,,11.50,MTS,PALAKKADAN MATTA RICE - 2300 BAGS OF X 0,0.00,,,,,,DAMMAM,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3093,15-01-2019,10063020,Basmati Rice,GENERAL TRADING CO,.,Saudi Arabia,Saudi Arabia,.,.,.,,TILDA HAIN INDIA PRIVATE LIMITED,"REGUS BUISNESS CENTER, LEVEL-2, ELEGANCE TOWER, OLD MATHURA ROAD,   ,JASOLA, NEW DELHI ,0 , ,",India,113500.00,0.00,USD,0.00,,0.00,,100.00,MTS,INDIAN BASMATI RICE PACKING TB 04X05 KG PRE PRINTED POLYETHYLENE BAGS,0.00,,,,,,Ad Dammam,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
3094,15-01-2019,10063010,"Rice, parboiled",F.P.L,.,Singapore,Singapore,.,.,.,.,KHAITAN RICE MILL PRIVATE LIMITED,"VILL.- KUMUDDA, P.O. -MOLLARPUR,   ,DIST. - BIRBHUM, W.B. ,PIN-731216 ,03461-262381, 262081 ,",India,53397.50,0.00,USD,0.00,,0.00,,132.50,MTS,INDIANLONG GR.WHITERICE(NONBASMATI)(UND.,0.00,,,,,,SINGAPORE,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
3095,15-01-2019,10063020,Basmati Rice,,,Turkey,TR - Turkey,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,87264.00,0.00,USD,0.00,,0.00,,96.00,MTS,INDIAN BASMATI RICE 1121 LONG GRAIN PKG,0.00,,,,,,Mersin,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3096,15-01-2019,10063020,Basmati Rice,,,Turkey,TR - Turkey,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,87360.00,0.00,USD,0.00,,0.00,,96.00,MTS,INDIAN BASMATI RICE 1121 LONG GRAIN PKG,0.00,,,,,,Mersin,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3097,15-01-2019,10063020,Basmati Rice,,,Turkey,TR - Turkey,.,.,.,.,D.D.INTERNATIONAL PVT.LTD.,"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,2563866,2560866,2211966,2211866 ,ddiga@glide.net.in",India,24035.00,0.00,USD,0.00,,0.00,,23.00,MTS,INDIAN BASMATI 1121 SELLA CREAMY RICESO,0.00,,,,,,Mersin,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3098,15-01-2019,10063020,Basmati Rice,VEETEE RICELTD.,.,United Kingdom,United Kingdom,.,.,.,https://www.veetee.com,ATC FOODS PVT LTD,"K.N. 77/8 NEARSHIV FARM PALLA ROAD BAKHTAAPUR   ,DELHI , , ,",India,383250.00,0.00,USD,0.00,,0.00,,350.00,MTS,INDIAN 1121 STEAMED MILLED RICE PACKING:,0.00,,,,,,Felixstowe,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3099,15-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),KRBL LLC (ON BEHALF OF KRBL LIMITED,.,United States,United States,.,.,.,.,KRBL LIMITED,"5190,LAHORI GATE   ,DELHI ,110006 ,01123968328 ,mails@krblindia.com",India,19848.12,0.00,USD,0.00,,0.00,,1158.00,BAG,INDIAN NON BASMATI SONA MASOORI RICE,0.00,,,,,,Newark,LONI ICD (INLON6),,,0.00,,,,,,,,,0,0
3100,15-01-2019,10063020,Basmati Rice,BHATIYAM RESTAURANTS CC,.,South African Republic,ZA - South Africa,.,.,.,.,MRMC FOODS PVT. LTD.,"VILLAGE WAAN, (NEAR SAIYANWALA)  FARIDKOT ROAD, ,FEROZEPUR ,PIN-152001 ,01632246660 ,mrmcfoods@gmail.com",India,5445.00,0.00,USD,0.00,,0.00,,9000.00,MTS,INDIAN PERMAL STEAM RICE PKD IN 360 PP,0.00,,,,,,Durban,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3101,15-01-2019,10063020,Basmati Rice,RUHANI BUILDING MATERIAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,KING IMPEX,"19 TARUN ENCLAVE  PITAMPURA ,DELHI ,PIN-110034 ,01145543896 ,rgupta@bvmdevelopers.com",India,1064.00,0.00,USD,0.00,,0.00,,100.00,PCS,RICE I.G. CLASSIC 5 KG,0.00,,,,,,SHARJAH,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3102,15-01-2019,10063020,Basmati Rice,RUHANI BUILDING MATERIAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,KING IMPEX,"19 TARUN ENCLAVE  PITAMPURA ,DELHI ,PIN-110034 ,01145543896 ,rgupta@bvmdevelopers.com",India,216.00,0.00,USD,0.00,,0.00,,100.00,PCS,RICE I.G. CLASSIC 1 KG,0.00,,,,,,SHARJAH,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3103,15-01-2019,10063020,Basmati Rice,VIVA PREMIERE INVESTEMENT LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,PANNA LAL SHRI KRISHAN DASS PRIVATE LIMITED," , , , ,",India,7100.00,0.00,USD,0.00,,0.00,,10.00,MTS,BASMATI RICE VALUE RICE(5KGX4PCS),0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3104,15-01-2019,10063020,Basmati Rice,GOLDEN RISE TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://www.golden-rise.com,"SHIV SHAKTI INTER GLOBE EXPORTS PVT, LTD ","578/11 LINK ROAD TARAORI   ,KARNAL /HARYANA ,0 ,01745-242152 ,",India,148750.00,0.00,USD,0.00,,0.00,,250.00,MTS,"INDIAN 1121 BASMATI RICE, PKDIN25KG PLAS ",0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3105,15-01-2019,10063020,Basmati Rice,HAMID & KUMAR ENTERPRISES LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,HARMAN RICE PVT.LTD,"387,MODEL TOWN  PHASE-1 ,BATHINDA ,PIN-151001 ,09814994550 ,harmanrice@yahoo.co.in",India,72720.00,0.00,USD,0.00,,0.00,,72.00,MTS,"1121 SELLA BASMATI RICE, PACKED IN 40 K ",0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3106,15-01-2019,10063000,"Arroz semi-branqueado ou branqueado, mesmo polido ou glaceado",ANGO - TKL- COMERCIO GERAL (SU) LDA.,.,Angola,Angola,.,.,.,.,,,India,215180.00,245180.00,EUR,530000.00,Kg.,0.00,,530000.00,Kg,,0.00,,,,,,,,,,0.00,,,,,,,,,0,0
3107,15-01-2019,10063020,Basmati Rice,VEER FINE FOODS PTYLTD.,.,Australia,Australia,.,.,.,.,SULSON OVERSEAS PRIVATE LIMITED,"WZ-34 MANOHAR PARK,EAST PUNJABIBAGH   ,NEW DELHI ,110026 ,28316270 ,",India,29700.00,0.00,USD,0.00,,0.00,,22.00,MTS,INDIAN 1121 BASMATI RICE SORTEXED,0.00,,,,,,SYDNEY,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3108,15-01-2019,10063020,Basmati Rice,VEER FINE FOODS PTYLTD.,.,Australia,Australia,.,.,.,.,SULSON OVERSEAS PRIVATE LIMITED,"WZ-34 MANOHAR PARK,EAST PUNJABIBAGH   ,NEW DELHI ,110026 ,28316270 ,",India,48750.00,0.00,USD,0.00,,0.00,,39.00,MTS,INDIAN 1121 BASMATI RICE SORTEXED,0.00,,,,,,SYDNEY,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3109,15-01-2019,10063020,Basmati Rice,VEER FINE FOODS PTYLTD.,.,Australia,Australia,.,.,.,.,SULSON OVERSEAS PRIVATE LIMITED,"WZ-34 MANOHAR PARK,EAST PUNJABIBAGH   ,NEW DELHI ,110026 ,28316270 ,",India,276.00,0.00,USD,0.00,,0.00,,0.24,MTS,"INDIAN BROWN BASMATI RICE,SORTEXD ",0.00,,,,,,SYDNEY,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3110,15-01-2019,10063020,Basmati Rice,INDYA FOODSPTYLTD.,.,Australia,Australia,.,.,.,.,CAPITAL VENTURES PRIVATE LIMITED,"SHOP NO.7,SARJA MARKET COMPLEXNAHARPUR,ROHINI.SECOR-7   ,DELHI ,110085 ,01127040099 ,Rkauto7rediffmail.com",India,38155.50,0.00,USD,0.00,,0.00,,41.70,MTS,INDIAN BASMATI RICE 5 KG X 3,0.00,,,,,,Sydney,TUGLAKABAD ICD (INTKD6),,,0.00,,,,,,,,,0,0
3111,15-01-2019,10063020,Basmati Rice,"SLT IMPORTS, INC.",.,Canada,Canada,.,.,.,.,STAR GLOBAL MULTI VENTURES PRIVATE LIMITED,"24-A SHREE RAM ROAD CIVIL LINES   ,DELHI ,0 ,91-011-23678795 ,rkg@rakeshgulati.com",India,82790.40,0.00,USD,0.00,,0.00,,58.80,MTS,INDIAN MILLED WHITE TRADITIONAL BASMATI,0.00,,,,,,Montreal,LONI ICD (INLON6),,,0.00,,,,,,,,,0,0
3112,15-01-2019,1006301000,"RIZ SEMI-BLANCHI OU BLANCHI, ME-ME POLI OU GLACE, EN EMBALLAGE IM- MEDIAT DE PLUS DE 5 KG OU EN VRAC.",STE DE DISTRIBUTION DE TOUTE M,15 BP 829 ABIDJAN 15 ENTREPOT,Côte D Ivoire,CI - Cote d'Ivoire,.,.,.,.,OLAM INTERNATIONAL LIMITED SINGAPOR,E Singapour,India,665527413.00,749535826.00,XOF,3000000.00,Kg.,3009600.00,Kg.,3000000.00,,,0.00,SA,,,,,,KAKINADA,,,0.00,,,India,,,,,,0,0
3113,15-01-2019,1006301000,"RIZ SEMI-BLANCHI OU BLANCHI, ME-ME POLI OU GLACE, EN EMBALLAGE IM- MEDIAT DE PLUS DE 5 KG OU EN VRAC.",AGRIEX COTE D'IVOIRE,01 BP 4192 ABIDJAN 01 MARCORY BIETRY,Côte D Ivoire,CI - Cote d'Ivoire,.,.,.,.,"PHOENIX PTE LTD. 17, PHILLIP STREET","# 05-01 GRAND BUILDING, SINGAPORE - 048695 Singapour",India,51179077.00,59064336.00,XOF,260000.00,Kg.,260772.00,Kg.,260000.00,,,0.00,SA,,,,,,HALDIA,,,0.00,,,India,,,,,,0,0
3114,15-01-2019,10063020,Basmati Rice,AL SAKAAN & KHALID GENERAL TRADING,.,Kuwait,Kuwait,.,.,.,.,JINDAL BASMATI INDIA LIMITED," , , , ,",India,24149.00,0.00,USD,0.00,,0.00,,23.56,MTS,INDIAN 1401 STEAM BASMATI RICE PKD IN 19,0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3115,15-01-2019,10063020,Basmati Rice,AL SAKAAN & KHALID GENERAL TRADING,.,Kuwait,Kuwait,.,.,.,.,JINDAL BASMATI INDIA LIMITED," , , , ,",India,24570.00,0.00,USD,0.00,,0.00,,23.40,MTS,INDIAN 1401 STEAM BASMATI RICE PACKED IN,0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3116,15-01-2019,10063020,Basmati Rice,MEGA TREND AVANCO LLC.(INN7714377414,.,Russian Federation,Russian Federation,.,.,.,.,VINOD RICE MILL PRIVATE LIMITED,"21/18-19,20, SANOTH ROAD,HOLAMBIáKALAN   ,DELHIá ,110082 ,01127700539 ,gopalkgupta2003@yahoo.com",India,21340.00,0.00,USD,0.00,,0.00,,22.00,MTS,AN-NUR BRAND 1121BASMATI SELLA RICE (PKD,0.00,,,,,,St Petersburg (Ex Le,LONI ICD (INLON6),,,0.00,,,,,,,,,0,0
3117,15-01-2019,10063020,Basmati Rice,HASAN ALI TOURI TRADIING CO.LTD,.,Saudi Arabia,SA - Saudi Arabia,.,.,.,.,JKG OVERSEAS PVT.LTD.,"H.NO.1203,SECTOR-7,URBAN ESTATE   ,KARNAL/HARYANA/ ,PIN-132116 ,9896342573 ,info.jkrice@gmail.com",India,110400.00,0.00,USD,0.00,,0.00,,120.00,MTS,INDIAN PUSA 1401 CREAMY SELLA RICE PKD I,0.00,,,,,,JEDDAH,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3118,15-01-2019,10063020,Basmati Rice,ZAKIA ABDULRAHMAN SAFIRUDDIN,.,Saudi Arabia,Saudi Arabia,.,.,.,.,GAGAN RICE MILL,"BIDHUNA ROAD  BHARTHANA DISTT. ,ETAWAH.U.P. ,PIN-206242 ,0568-0225007 ,gaganricemill@gmailcom",India,75000.00,0.00,USD,0.00,,0.00,,120.00,MTS,"INDIAN BASMATISELLARICE,LONGGRAIN,PACKIN ",0.00,,,,,,JEDDAH,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3119,15-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),FAZCO TRADING CO. LTD.,"PO BOX 30461, JEDDAH, 21477, SAUDI ARABIA, SA",Saudi Arabia,SA - Saudi Arabia,.,.,.,.,MAHAVIR GLOBAL INC,"ADDRESS  LINK ROAD TARAORI     null     KARNAL/HARYANA      ,KARNAL/HARYANA ,0 ,01745-241299 ,vgmahavir@gmail.com",India,99840.00,0.00,USD,0.00,,0.00,,192.00,MTS,INDIAN LONG GRAIN SELLA RICE PKD IN 10KG,0.00,,,,,,KING ABDULLAH CITY,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3120,15-01-2019,10063020,Basmati Rice,"ABDULRAHMAN & MOHD, A AZIZ",.,Saudi Arabia,Saudi Arabia,.,.,.,.,D.D.INTERNATIONAL PVT.LTD.,"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,2563866,2560866,2211966,2211866 ,ddiga@glide.net.in",India,526080.00,0.00,USD,0.00,,0.00,,480.00,MTS,PURE BASMATI SELLA RICE (CROP-2018)PKNG,0.00,,,,,,DAMMAM,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3121,15-01-2019,10063020,Basmati Rice,BHATIYAM RESTAURANTS CC,.,South African Republic,ZA - South Africa,.,.,.,.,MRMC FOODS PVT. LTD.,"VILLAGE WAAN, (NEAR SAIYANWALA)  FARIDKOT ROAD, ,FEROZEPUR ,PIN-152001 ,01632246660 ,mrmcfoods@gmail.com",India,10440.00,0.00,USD,0.00,,0.00,,9000.00,KGS,INDIAN 1121 STEAM RICE PKD IN 360 PP BA,0.00,,,,,,Durban,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3122,15-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),PAJSON,.,United Arab Emirates,United Arab Emirates,.,.,.,.,PJS OVERSEAS LIMITED,"   , , ,47421100 ,manoj@pjsoverseas.com",India,108100.00,0.00,USD,0.00,,0.00,,230.00,MTS,INDIAN BROWN RICE NON BASMATI PACKED IN,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3123,15-01-2019,10063020,Basmati Rice,GOLDEN RISE TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://www.golden-rise.com,"SHIV SHAKTI INTER GLOBE EXPORTS PVT, LTD ","578/11 LINK ROAD TARAORI   ,KARNAL /HARYANA ,0 ,01745-242152 ,",India,165330.00,0.00,USD,0.00,,0.00,,250.50,MTS,"INDIAN 1121 BASMATI RICE, PKD IN 30 KG P ",0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3124,15-01-2019,10063010,"Rice, parboiled",Pavit General Trading LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.pavitgroup.com,M G GLOBAL," , , , ,",India,13125.00,0.00,USD,0.00,,0.00,,26.25,MTS,750 Bags of Long Grain Biryani Rice (Non,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3125,15-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),AL TAYEB DISTRIBUTION LLC. P.O BOX,.,United Arab Emirates,United Arab Emirates,.,.,.,.,VARISH TRADERS,"12/107-A I, SHOP NO-I, CORPORATION BLDG., BIG BAZAR,   ,M.A. ROAD, KOZHIKODE , ,495-4013366 ,varishtraders@gmail.com",India,20640.00,0.00,USD,0.00,,0.00,,20.00,MTS,RAW RICE (NON BASMATI)JEERAKASHALA RICE(,0.00,,,,,,Jebel Ali,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
3126,15-01-2019,10063020,Basmati Rice,VIVA PREMIERE INVESTEMENT LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,PANNA LAL SHRI KRISHAN DASS PRIVATE LIMITED," , , , ,",India,16685.00,0.00,USD,0.00,,0.00,,23.50,MTS,BASMATI RICE VALUE RICE(5KGX4PCS),0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3127,15-01-2019,10063020,Basmati Rice,RUHANI BUILDING MATERIAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,KING IMPEX,"19 TARUN ENCLAVE  PITAMPURA ,DELHI ,PIN-110034 ,01145543896 ,rgupta@bvmdevelopers.com",India,1767.20,0.00,USD,0.00,,0.00,,376.00,PCS,RICE I.G.FEAST ROZZANA 5 KG,0.00,,,,,,SHARJAH,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3128,15-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SHRRI RAM GROCERIES,299 BROADWAY RESERVOIR VIC 3073 AUSTRALIA AU,Australia,AU - Australia,.,.,.,.,J D CORPORATION,"305, MAHINDER CHAMBERS,619/28, W.T.PATIL MARG,   ,CHEMBUR,MUMBAI, MAHARASHTRA ,400071 ,022-25501118/17/19 FAX (022)25501049 ,jdcorporation1998@gmail.com",India,2799.99,0.00,USD,0.00,,0.00,,3000.00,KGS,NON-BASMATI RICE,0.00,,,,,,MELBOURNE,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
3129,15-01-2019,10063020,Basmati Rice,VEER FINE FOODS PTYLTD.,.,Australia,Australia,.,.,.,.,SULSON OVERSEAS PRIVATE LIMITED,"WZ-34 MANOHAR PARK,EAST PUNJABIBAGH   ,NEW DELHI ,110026 ,28316270 ,",India,14625.00,0.00,USD,0.00,,0.00,,15.00,MTS,INDIAN LONG GRAIN BASMATI RICE SORTEXED,0.00,,,,,,SYDNEY,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3130,15-01-2019,10063020,Basmati Rice,VEER FINE FOODS PTYLTD.,.,Australia,Australia,.,.,.,.,SULSON OVERSEAS PRIVATE LIMITED,"WZ-34 MANOHAR PARK,EAST PUNJABIBAGH   ,NEW DELHI ,110026 ,28316270 ,",India,975.00,0.00,USD,0.00,,0.00,,1.00,MTS,INDIAN LONG GRAIN BASMATI RICE SORTEXED,0.00,,,,,,SYDNEY,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3131,15-01-2019,10063020,Basmati Rice,VEER FINE FOODS PTYLTD.,.,Australia,Australia,.,.,.,.,SULSON OVERSEAS PRIVATE LIMITED,"WZ-34 MANOHAR PARK,EAST PUNJABIBAGH   ,NEW DELHI ,110026 ,28316270 ,",India,1350.00,0.00,USD,0.00,,0.00,,1.00,MTS,INDIAN 1121 BASMATI RICE SORTEXED,0.00,,,,,,SYDNEY,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
