NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
3531,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),HARI OM GALLA BHANDAR,.,Nepal,NP - Nepal,.,.,.,.,SURENDRA PRASAD,", , , ,",India,7850.70,0.00,USD,0.00,,0.00,,30.20,KGS,N.B PADDY,0.00,,,,,,.NEPAL,BHITAMORE (INBTMB),,,0.00,,,,,,,,,0,0
3532,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ARIHANT ENTERPISES,.,Nepal,Nepal,.,.,.,.,"MOTHER INDIA AGROFOODS PRIVATE LIMITED,","504, SARASWATI NIKETAN APPT.,  I.A.S. COLONY, KIDWAIPURI, ,PATNA / BIHAR ,PIN-800001 ,06122526195 ,miapl.patna@gmail.com",India,13250.00,0.00,USD,0.00,,0.00,,25.00,KGS,NON BASMATI RICE,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
3533,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),HAR PAL FOODS PVT.LTD.,.,Nepal,Nepal,.,.,.,.,SHANKAR RICE MILL,", , , ,",India,12549.40,0.00,USD,0.00,,0.00,,340.00,QTL,NON BASMATI RICE (RICE STEAM),0.00,,,,,,Kathmandu,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
3534,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),BALAJI KHADHYAN BHANDAR,.,Nepal,NP - Nepal,.,.,.,.,RAJGARHIA FOOD PRODUCTS PRIVATE LIMITED,"156 A LENIN SARAI R.N.214  KAMALYA ,KOLKATA W B ,PIN-700013 ,9415036793 ,",India,12561.00,0.00,USD,0.00,,0.00,,300.00,QTL,NON BASMATI RICE,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
3535,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DEEPAK TRADERS,.,Nepal,NP - Nepal,.,.,.,.,AROHUL FOODS PVT.LTD.,"CHAWNI BAZAR   ,BAHRAICH UP ,PIN-271801 ,9415054211 ,atulsaketfoods@rediffmail.com",India,14579.20,0.00,USD,0.00,,0.00,,340.00,QTL,NON BASMATI RICE,0.00,,,,,,KRISHNANAGAR NEPAL,BEHRNI LCS (INBNYB),,,0.00,,,,,,,,,0,0
3536,16-01-2020,10063010,"Rice, parboiled",BHACKER SULEMAN JAFFER CO(BSJ,.,Oman,OM - Oman,.,.,.,.,MANJILAS FOOD TECH PRIVATE LIMITED,"TC-16/1382,  SASTHRI ROAD, NELLIKUNNU, ,THRISSUR,KERALA ,PIN-680005 ,0487 2420895 2440113 ,info@manjilas.com",India,30096.00,0.00,USD,0.00,,0.00,,1.20,BAG,PALAKKADAN MATTA RICE  - ROUND GRAIN,0.00,,,,,,Sohar,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3537,16-01-2020,10063020,Basmati Rice,DIGNITY CATERERS,"PO BOX 849,211 SALALAH",Oman,Oman,968-98082322,.,ALMANAF.UNITED@GMAIL.COM,https://www.dignitybuffets.com,BALUNI D ART,"29, 2ND FLR, ASHOKA SHOPPING CENTRE  L T MARG, NR G T HOSPITAL, ,MUMBAI. ,PIN-400001 ,02222658475 ,info@balunidart.com",India,7695.00,0.00,USD,0.00,,0.00,,9.50,KGS,Super Indian Basmathi Rice (Packed In 19 Kgs Fabric Bags) (As Per Invoice),0.00,,,,,,Salalah,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
3538,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MUGATLAL P PANDYA & CO. LLC.,.,Oman,Oman,.,.,.,https://mugatlalpandya.ae,BLUE LEAF TRADING COMPANY,"2/448,NEAR BETHLEHAM CHURCH,  KARUKUTTY,ANKAMALY, ,ERNAKULAM, KERALA ,PIN-683576 ,8089086100 9249519028 ,sonygeorge99@hotmail.com",India,1961.70,0.00,USD,0.00,,0.00,,78.00,CTN,KHYMA RICE 10X2KG,0.00,,,,,,Sohar,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3539,16-01-2020,10063010,"Rice, parboiled",OMAR INTERNATIONAL CO,.,Somalia,Somalia,252-62330195,.,KADER@OMINO.COM,.,KUNVARJI COMTRADE RETAIL PVT. LTD.,"111 - SHYAMAK COMPLEX  B/H KAMDHENU COMPLEX, AMBAVADI   ,AHMEDABAD, GUJARAT ,0 ,079-66669000 ,bhavin.mehta@kunvarji.com",India,358000.00,0.00,USD,0.00,,0.00,,1.00,MTS,INDIAN NON BASMATI PARBOILED RICE 40000 BAGS OF 25 KG EACH PACKED IN PP BAGS,0.00,,,,,,Djibouti,OLD MUNDRA PORT (INOMU1),,,0.00,,,,,,,,,0,0
3540,16-01-2020,10063010,"Rice, parboiled","M.I. FZCO., DJIBOUTI",.,Somalia,SO - Somalia,.,.,.,.,AL GYAS EXPORTS PRIVATE LIMITED,"WORLD TRADE CENTRE,1704-,CENTRE - 1, CUFFE PARADE   ,MUMBAI,MAHARASHTRA ,400005 ,22151289,FAX NO. 3743310 ,age@vsnl.com",India,45155.50,0.00,USD,0.00,,0.00,,130.00,MTS,INDIAN NON BASMATI PARBOILED RICE CROP Y EAR 2019 PKD IN 25 KG NET NEW PRINTED ST RONG PP BAGS BAL D,0.00,,,,,,Berbera,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
3541,16-01-2020,10063020,Basmati Rice,BIN AWADH ALNAQEEB GENERAL TRADING,SAUDI ARABIA,Yemen,Yemen,.,.,.,http://alnaqeeb.com,"R.J.CHATHA RICE MILLS,","O/S.CHATIWIND GATE,TARN TARAN ROAD,   ,AMRITSAR ,143001 ,482482,482483/5010635 ,heera@vsnl.com",India,131356.91,0.00,USD,0.00,,0.00,,146.16,MTS,PURE 1121 BASMATI STEAM RICE  (RCAC NO:2 73968 VAL.DT: 01.03.2020),0.00,,,,,,Aden,CHAWAPAYAL ICD (INCPR6),,,0.00,,,,,,,,,0,0
3542,16-01-2020,10063020,Basmati Rice,BIN AWADH ALNAQEEB GENERAL TRADING,SAUDI ARABIA,Yemen,Yemen,.,.,.,http://alnaqeeb.com,"R.J.CHATHA RICE MILLS,","O/S.CHATIWIND GATE,TARN TARAN ROAD,   ,AMRITSAR ,143001 ,482482,482483/5010635 ,heera@vsnl.com",India,170630.17,0.00,USD,0.00,,0.00,,195.20,MTS,INDIAN PURE PUSA 1401 BASMATI STEAM RICE (RCAC NO:273968 VAL.DT: 01.03.2020),0.00,,,,,,Aden,CHAWAPAYAL ICD (INCPR6),,,0.00,,,,,,,,,0,0
3543,16-01-2020,10063010,"Rice, parboiled",KAPIL TRADING,.,Bhutan,BT - Bhutan,.,.,.,.,MAMA BHAGNA MINI RICE MILL,", , , ,",India,1634.50,0.00,USD,0.00,,0.00,,50.00,QTL,NON BRAND RAW RICE 50 KG,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
3544,16-01-2020,10063010,"Rice, parboiled",PARO MED,.,Bhutan,BT - Bhutan,.,.,.,.,JAISWAL INTERNATIONAL,", , , ,",India,41.70,0.00,USD,0.00,,0.00,,5.00,PCS,INDIA GATE BASMATI RICE,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
3545,16-01-2020,10063020,Basmati Rice,AJJAWI COMMERCIAL STORES CO,JENIN AL NAHDA ST.,Israel,IL - Israel,.,.,.,.,G.V.GOD VISHNU RICE UNIT,"G.T. ROAD,   ,TARAORI (KARNAL) ,132116 ,01745-42446,42929 ,doc@gvrice.com",India,18208.18,0.00,USD,0.00,,0.00,,23.00,MTS,INDIAN 1121 BASMATI SELLA RICE PKD IN 5k g Non Woven bags and such 4 bags in a ma ster pp bag of 20,0.00,,,,,,Ashdod,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
3546,16-01-2020,10063020,Basmati Rice,ABU ODEH BROS.CO.LTD,.,Jordan,Jordan,.,.,.,.,G.V.GOD VISHNU RICE UNIT,"G.T. ROAD,   ,TARAORI (KARNAL) ,132116 ,01745-42446,42929 ,doc@gvrice.com",India,102024.55,0.00,USD,0.00,,0.00,,115.00,MTS,INDIAN 1121 BASMATI SELLA RICE PKD IN 4K G BOPP BAG & SUCH 10 BAGS IN A 1 MSTR PP BAGS OF 40 KGS,0.00,,,,,,Aqaba (El Akaba),SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
3547,16-01-2020,10063020,Basmati Rice,KARIBU CENTER,.,Comoros,Comoros,.,.,.,.,UDAY EXPORTS PRIVATE LIMITED,"4 MN, VIJAY CHAMBERS, TRIBHAVAN RD,OPP. DREAMLAND CINEMA,   ,MUMBAI ,400004 ,022 28392255 fax no. 022 28392299 ,autoday@vsnl.com",India,51840.00,0.00,EUR,0.00,,0.00,,60.00,MTS,INDIAN BASMATI 1121 PREMIUM WHITE RICE L ONG GRAIN VIZ INDIAN LONG GRAIN BASMATI SELA RICE 1121 VARI,0.00,,,,,,Mutsamudu,TUGLAKABAD ICD (INTKD6),,,0.00,,,,,,,,,0,0
3548,16-01-2020,10063020,Basmati Rice,UNIFIL-UNITED NATIONS,.,Lebanon,LB - Lebanon,.,.,.,.,"SHREE KRISHNA RICE & GEN. MILLS,","DEVI WALA ROAD,   ,KOTKAPURA ,151204 ,0163521573 ,abhinavmailbox@gmail.com",India,20425.00,0.00,USD,0.00,,0.00,,21.50,MTS,BASMATI RICE SORTEX CLEANED PACKING : IN,0.00,,,,,,Beirut,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3549,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TRIUPATI TRADE,.,Nepal,NP - Nepal,.,.,.,.,DWARIKA RICE MILL LIMITED,"PLOT NO. D-3, SITE NO.1,  INDUSTRIAL AREA, ,UNNAO, U.P. ,PIN-209801 , ,",India,14477.20,0.00,USD,0.00,,0.00,,340.00,QTL,NON BASMATI RICE SALE,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
3550,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),R K AGRO INDUSTRIES,.,Nepal,Nepal,.,.,.,.,SRI RAM MODERN RICE MILL,", , , ,",India,13625.60,0.00,USD,0.00,,0.00,,320.00,QTL,NON BASMATI RICE COMMON,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
3551,16-01-2020,10063020,Basmati Rice,MAHESWARI STORES,.,Nepal,NP - Nepal,.,.,.,.,BABLU DEY,", , , ,",India,7350.00,0.00,USD,0.00,,0.00,,15.00,KGS,BASMATI RICE,0.00,,,,,,Kakarbitta (Jhapa),PANITANKI-NAXALBARI (INPNTB),,,0.00,,,,,,,,,0,0
3552,16-01-2020,10063010,"Rice, parboiled",MAHESWARI STORES,.,Nepal,NP - Nepal,.,.,.,.,BABLU DEY,", , , ,",India,4950.00,0.00,USD,0.00,,0.00,,15.00,KGS,NON BASMATI RICE,0.00,,,,,,Kakarbitta (Jhapa),PANITANKI-NAXALBARI (INPNTB),,,0.00,,,,,,,,,0,0
3553,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SRI LAL GALLA BHANDAR,.,Nepal,Nepal,.,.,.,.,SURENDRA PRASAD,", , , ,",India,7165.60,0.00,USD,0.00,,0.00,,27.56,KGS,N.B PADDY,0.00,,,,,,.NEPAL,BHITAMORE (INBTMB),,,0.00,,,,,,,,,0,0
3554,16-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SUWASH TRADERS PVT.LTD.,.,Nepal,NP - Nepal,.,.,.,.,ASHA LATA MISHRA MINI RICE MILL,", , , ,",India,14960.00,0.00,USD,0.00,,0.00,,340.00,QTL,RICE COMMON,0.00,,,,,,Kathmandu,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
3555,15-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MULTI SPICE FOODSTUFF TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://spicestar.ae,MASALA KING EXPORTS TRADING PVT.LTD.,"118,SIDDHIVINAYAK COMPLEX,  SEC-19C,NEAR APMC MARKET,OPP.BANK  OF SAURASHTRA,VASHI,NAVI   ,MUMBAI,M.S ,0 ,27899615 ,tulajaexports@gmail.com",India,59.00,0.00,USD,0.00,,0.00,,5.00,BAG,TANJAVAR MATTA RICE (NON BASMATI RICE),0.00,,,,,,Jebel Ali,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
3556,15-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),LULU HYPERMARKET LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.luluhypermarket.com,MEHROTRA CONSUMER PRODUCTS PRIVATE LIMITED,"MEHROTRA HOUSE OPPOSITE CIRCUIT     HOUSE NIRYAT NAGAR DELHI ROAD      ,MORADABAD ,0 ,05912483151 ,rohitmehrotra@mehrotrainpexindia.com",India,111.00,0.00,USD,0.00,,0.00,,100.00,PAC,ORGANIC IDLII RICE ( NON - BASMATI RICE) (1.000 KGS X 10 PKG. PER CTN),0.00,,,,,,Abu Dhabi,CMA CGM LOGISTICS PARK ICD (INCPL6),,,0.00,,,,,,,,,0,0
3557,15-01-2020,10063020,Basmati Rice,AL MARFA FOODSTUFF TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,,TANEJA OVERSEAS,"VPO KADGILJANDIALA ROAD,   ,TEH.& DISTT.TARN TARAN ,143401 ,01852-223350 ,psahuja111@rediffmail.com",India,44180.16,0.00,USD,0.00,,0.00,,48.00,MTS,1121 STEAM (BASMATI RICE) PACKED IN 4*10 KG NON WOVEN WITH INNER  AND OUTER PP BA GS,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3558,15-01-2020,10063010,"Rice, parboiled",WALES TRADLINKS AUSTRALIA PTYLTD.,.,Australia,Australia,.,.,.,.,DIAMOND FOOD PRODUCTS,"XVIII/478, KOOVAPPADY.P.O.,  PERUMBAVOOR VIA ,ERNAKULAM - KERALA ,PIN-683544 ,0484-2640661, 04842649310 FAX 0484-3051888 ,info@pavizhamrice.com   accounts@pavizhamrice.com",India,158.00,0.00,USD,0.00,,0.00,,20.00,PAC,2 KG X 5 MATTA LONG GRAIN RICE (PAVIZHAM,0.00,,,,,,Sydney,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3559,15-01-2020,10063010,"Rice, parboiled",WALES TRADLINKS AUSTRALIA PTYLTD.,.,Australia,Australia,.,.,.,.,DIAMOND FOOD PRODUCTS,"XVIII/478, KOOVAPPADY.P.O.,  PERUMBAVOOR VIA ,ERNAKULAM - KERALA ,PIN-683544 ,0484-2640661, 04842649310 FAX 0484-3051888 ,info@pavizhamrice.com   accounts@pavizhamrice.com",India,700.00,0.00,USD,0.00,,0.00,,100.00,PAC,10 KG X 1 JAYA RICE (PAVIZHAM BRAND). PA,0.00,,,,,,Sydney,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3560,15-01-2020,10063010,"Rice, parboiled",WALES TRADLINKS AUSTRALIA PTYLTD.,.,Australia,Australia,.,.,.,.,DIAMOND FOOD PRODUCTS,"XVIII/478, KOOVAPPADY.P.O.,  PERUMBAVOOR VIA ,ERNAKULAM - KERALA ,PIN-683544 ,0484-2640661, 04842649310 FAX 0484-3051888 ,info@pavizhamrice.com   accounts@pavizhamrice.com",India,710.00,0.00,USD,0.00,,0.00,,100.00,PAC,10 KG X 1 SUREKHA RICE (PAVIZHAM BRAND).,0.00,,,,,,Sydney,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3561,15-01-2020,10063010,"Rice, parboiled",SPICE CENTER,,Canada,Canada,,,,,KOHLICO FOODS AND BEVERAGES PRIVATE LIMITED,"NO. 65, MOVIE TOWERS, 6TH FLOOR,41, OSHIWARA COMPLEX, ANDHERI (W)   ,MUMBAI, MAHARASHTRA. ,400053 ,26367282 FAX NO. 23448508 ,singh355@vsnl.com",India,1620.00,0.00,USD,0.00,,0.00,,2.03,KGS,NON BASMATI RICE PKD. IN PP BAGS OF MORE THAN 20 KGS (PONNI RICE),0.00,,,,,,Edmonton,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
3562,15-01-2020,1006301000,"RIZ SEMI-BLANCHI OU BLANCHI, ME-ME POLI OU GLACE, EN EMBALLAGE IM- MEDIAT DE PLUS DE 5 KG OU EN VRAC.",INTERNATIONAL & CONTINENTAL COMMODI,TIES 30 BP 590 ABIDJAN (VILLE) 30 TREICHVILLE ZONE PORTUAIRE-DES THON NIERS,Côte D Ivoire,CI - Cote d'Ivoire,.,.,.,.,SAT (SWISS AGRI-TRADING SA) A-ONE B,USINESS CENTER - LA PIECE 6 - BATI M ENT A3 - ROUTE DE L'ETRAZ - 1180 RO LLE / SWITZERLAND Suisse,India,116484844.00,130640396.00,XOF,520000.00,Kg.,521664.00,Kg.,520000.00,,,0.00,BG,,,,,,VISAKHAPATNAM,,,0.00,,,India,,,,,,0,0
3563,15-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),CHAUHDRY FOOD TRADERS GMBH,.,Germany,Germany,.,.,.,.,"ANIL & COMPANY,","212, ADAMJI BUILDING, 2ND FLOOR,413,  NARSHI NATHA STREET,   ,MUMBAI. MAHARASHTRA ,400009 ,23446547/23422388FAX NO 23435820 ,anilco@anilcospices.com",India,11524.50,0.00,USD,0.00,,0.00,,11.70,MTS,RICE (NON-BASMATI),0.00,,,,,,Hamburg,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
3564,15-01-2020,1006309000,"Rice, semi-milled or wholly milled rice, pck <= 5kg",MELCOM LTD.,2Nd Palace Link Road Off Dadeban Road North Industrial Area P.O. Box 3920,Ghana,Accra,+233 302221784,+233 302245963,info@melcomgroup.com,https://melcom.com,,,India,1506.50,0.00,USD,400.00,Kg.,0.00,,0.00,,"KOHINOOR BASMATI RICE CHARMINAR SEL,ECT",0.00,,,,,,,,,,0.00,,,,,,,,,0,0
3565,15-01-2020,10063020,Basmati Rice,GHAZA FARAVAR PENGUIN,.,Iran,Iran,.,.,.,.,"SHIV SHAKTI INTER GLOBE EXPORTS PVT, LTD","578/11 LINK ROAD TARAORI   ,KARNAL /HARYANA ,0 ,01745-242152 ,",India,499080.00,0.00,USD,0.00,,0.00,,600.00,MTS,INDIAN BEST LONG GRAIN 1121 RICE PKD IN 10KGS NET IN INNER PP BAGS WITH NON WOVE N FABRIC BAG & SUCH,0.00,,,,,,Bandar Abbas,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3566,15-01-2020,10063020,Basmati Rice,GHAZA FARAVAR PENGUIN,.,Iran,Iran,.,.,.,.,"SHIV SHAKTI INTER GLOBE EXPORTS PVT, LTD","578/11 LINK ROAD TARAORI   ,KARNAL /HARYANA ,0 ,01745-242152 ,",India,77280000.00,0.00,INR,0.00,,0.00,,1200.00,MTS,"INDIAN LONG GRAIN 1121 STEAM RICE,PKD IN",0.00,,,,,,Bandar Abbas,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3567,15-01-2020,10063020,Basmati Rice,SADRA GOSTAR PARDISAN INTERNATIONAL,.,Iran,IR - Iran,.,.,.,.,D D INTERNATIONAL PVT LTD,"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,2563866,2560866,2211966,2211866 ,ddiga@glide.net.in",India,508075.75,0.00,USD,0.00,,0.00,,575.00,MTS,LONG   GRAIN   1121  BASMATI  RICE PKG 1 0 KG NET IN BOPP BAGS X 4 SUCH BAGS IN T RANSPARENTMASTER P,0.00,,,,,,Bandar Abbas,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
3568,15-01-2020,10063020,Basmati Rice,BETA GIDA SANAYI VE TIC. A.S.,.,Iran,Iran,.,.,.,.,CHAMAN LAL SETIA EXPORTS LTD.,"MEERAN KOT ROAD,P.O.CENTRAL JAIL   ,AMRITSAR ,143001 ,2590318,2592708,2590453,9356000514 ,clsetia@rediffmail.com,www.maharanirice.com",India,24200.00,0.00,USD,0.00,,0.00,,20.00,KGS,BETA BESTA BRAND 1121 CREAMY SELLA BASMA TI RICE PKG 16X1 KG RICE JAR PKD IN 1 MA STER CARTON L>6.61,0.00,,,,,,Bandar Abbas,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3569,15-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ZAKIA ABDULRAHMAN SAFIRUDDIN,.,Saudi Arabia,Saudi Arabia,.,.,.,.,MAHAVIR RICE MILLS,"LINK ROAD,   ,TARAORI ,132116 ,01745-42173 ,",India,64015.20,0.00,USD,0.00,,0.00,,120.00,MTS,INDIAN LONG GRAIN SELLA RICE  100% SORTE X CLEANED 3000 BAGS PACKED IN 5KG.JUTE B AG AND SUCH 8 BAGS,0.00,,,,,,Jeddah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3570,15-01-2020,10063020,Basmati Rice,SHAHIN,.,Saudi Arabia,Saudi Arabia,.,.,.,.,PCL FOODS PRIVATE LIMITED,"UNIT NO.219, PLOT NO.2, VARDHMAN CROWN MALL, SEC-19, DWARKA   ,NEW DELHI ,0 ,0124-4212688 ,sandeep.rustogi@pclworld.net",India,73310.25,0.00,USD,0.00,,0.00,,75.00,MTS,INDIAN MAZZA BASMATI RICE  PACKED IN 40 KGS BLEACHED JUTE BAGS = AS PER INVOICE,0.00,,,,,,Jeddah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3571,15-01-2020,10063020,Basmati Rice,"ABDULRAHMAN & MOHD, A AZIZ",.,Saudi Arabia,Saudi Arabia,.,.,.,.,D D INTERNATIONAL PVT LTD,"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,2563866,2560866,2211966,2211866 ,ddiga@glide.net.in",India,658950.00,0.00,USD,0.00,,0.00,,690.00,MTS,PURE BASMATI SELLA RICEPACKING: 04 X 10,0.00,,,,,,Dammam,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
3572,15-01-2020,10063020,Basmati Rice,"ABDULRAHMAN & MOHD, A AZIZ",.,Saudi Arabia,Saudi Arabia,.,.,.,.,AMDD FOODS PRIVATE LIMITED,"KHSRA NO.45/24/1(3-8),46/24/2(4-12) VILL. BALA CHACK, PANDORI RAN SINGH   ,TARAN ,0 ,0183-5008533 ,amdd@ddi.in,narinderk@ddi.in",India,668913.60,0.00,USD,0.00,,0.00,,690.00,MTS,INDIAN PURE 1121BASMATI RICE PACKING04X1 0KGS IN N/W.BLUE BGS &4SUCH BGS IN MASTE R TRANSP.PP APEDA,0.00,,,,,,KING ABDULLAH CITY,CHAWAPAYAL ICD (INCPR6),,,0.00,,,,,,,,,0,0
3573,15-01-2020,10063020,Basmati Rice,QEEMAH & DUKAN FO,.,Saudi Arabia,Saudi Arabia,.,.,.,https://www.dukan.me,MOI COMMODITIES INDIA PRIVATE LIMITED,"701, 7TH FLOOR, PEARL OMAXE BLDG,  NETAJI SUBHASH PLACE, PITAM PURA, ,DELHI ,PIN-110034 ,011-27352360 ,QMLEONG@MEWAHGROUP.COM",India,25995.00,0.00,USD,0.00,,0.00,,20.00,MTS,CLASSIC BASMATI RICE PACKED IN 5 KG NET ZIP LOCK POLY BAGS AND 4 OF SUCH BAGS PA CKED IN 20 KG CARTO,0.00,,,,,,Jeddah,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
3574,15-01-2020,10063020,Basmati Rice,SAID AMOUR,.,Tanzania,TZ - Tanzania,.,.,.,.,PUNJAB RICE LAND PVT.LTD.,"KHASRA NO.144,145, CHABAL ROAD,TARN TARAN   ,DISTT.AMRITSAR ,143401 ,22360,22462/22506 ,",India,100409.95,0.00,USD,0.00,,0.00,,115.00,MTS,1121 SELLA BASMATI RICE 2875 MASTER BAGS (8X5KG = 40KG) PKD IN 5KG NON WOVEN BAG S WITH P P INNER &,0.00,,,,,,Zanzibar,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3575,15-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),B & S IN CORP.,.,United Kingdom,United Kingdom,.,.,.,.,WHITEFIELDS OVERSEAS LTD.,"5 COMMUNITY CENTRE3RD FLOOR EAST OF KAILASH   ,DELHI ,110065 ,01294759999 ,accounts@whitefields.in",India,4836.75,0.00,USD,0.00,,0.00,,5.00,MTS,MARHABA RICE PACKED IN 10 KG MARHABA POU CH AND 2 SUCH POUCHES IN A MASTER PP BAG TOTAL NO OF BAGS :,0.00,,,,,,Felixstowe,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
3576,15-01-2020,10063020,Basmati Rice,TILDALTD.,"Coldharbour Lane, Rainham | RM13 9YQ",United Kingdom,Essex,.,.,.,https://www.tilda.com,EBRO INDIA PRIVATE LIMITED,"807, NEW DELHI HOUSE BARAKHAMBA ROAD, CONNAUGHT PLACE   ,NEW DELHI ,0 ,011-23753793 ,export@ebro.in",India,186714.08,0.00,USD,0.00,,0.00,,188.00,MTS,INDIAN BASMATI RICE PACKED IN BULK LOAD IN POLYLINER BAG,0.00,,,,,,LONDON GATWAY PORT,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
3577,15-01-2020,10063010,"Rice, parboiled",BABCO FOODS INTL LLC.,"226, JACKSON ST, BRIDGEWATER NJ 08807 USA ",United States,New Jersey,,,,,K K R AGRO MILLS PRIVATE LIMITED,"III/678, OKKAL P.O.  KALADY, ERNAKULAM DIST. ,KERALA. ,PIN-683550 ,0484-462422/Fax-0484-2464111 ,export@nirapara.com",India,18170.00,0.00,USD,0.00,,0.00,,23.00,KGS,SILKY SORTEX MATTA RICE,0.00,,,,,,Newark,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
3578,15-01-2020,10063020,Basmati Rice,"MONACO FOODS, INC.","2701 W MC NAB ROAD, POMPANO BEACH, FL 33069 PHONE: 954 580 4400 US CONTACT: ANA MARIA RI FL",United States,United States,.,.,"info@monacofoods.com, sales@monacofoods.com",www.monacofoods.com,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,1021.83,0.00,USD,0.00,,0.00,,1.00,MTS,1121 BASMATI CREAMY SELLA RICE PKD IN 2X 9.08 KG PLASTIC POUCHES AND SUCH TWO POU CHES IN ONE PP OUT,0.00,,,,,,Miami,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
